000   0.0000 0.62411 +0.77873 Greenwich
552  11.3418 0.71485 +0.69700 Osservatorio S. Vittore, Bologna
553  18.9938 0.64002 +0.76574 Chorzow
554   8.40   0.638   +0.769   Burgsolms Observatory, Wetzlar
555  19.8263 0.64336 +0.76306 Cracow-Fort Skala
556  11.26   0.675   +0.734   Reintal, near Munich 
557  14.7837 0.64530 +0.76148 Ondrejov
558  21.0303 0.61396 +0.78672 Warsaw
559  14.98   0.793   +0.607   Serra La Nave
560  10.93   0.704   +0.708   Madonna di Dossobuono 
561  19.8943 0.67153 +0.73869 Piszkesteto Stn. (Konkoly)
562  15.9236 0.66938 +0.74062 Figl Observatory, Vienna
563  13.60   0.671   +0.739   Seewalchen 
564  11.19   0.671   +0.741   Herrsching 
565  10.1344 0.70437 +0.70746 Bassano Bresciano
566 203.7424 0.93623 +0.35156 Haleakala-NEAT/GEODSS
567  12.7117 0.69783 +0.71387 Chions
568 204.5278 0.94171 +0.33725 Mauna Kea
569  24.9587 0.49891 +0.86375 Helsinki 
570  25.2990 0.5794  +0.8123  Vilnius (since 1939)
571  10.63   0.704   +0.708   Cavriana
572   6.89   0.631   +0.772   Cologne
573   9.6612 0.6145  +0.7862  Eldagsen 
574  10.27   0.704   +0.708   Gottolengo 
575   6.808  0.68219 +0.72894 La Chaux de Fonds 
576   0.38   0.631   +0.774   Burwash 
577   7.50   0.678   +0.734   Metzerlen Observatory
578  27.99   0.898   -0.439   Linden Observatory 
579   8.85   0.711   +0.701   Novi Ligure 
580  15.4936 0.68242 +0.72862 Graz
581  22.80   0.830   -0.556   Sedgefield 
582   1.22   0.617   +0.783   Orwell Park
583  30.27   0.692   +0.720   Odessa-Mayaki
584  30.2946 0.50213 +0.86189 Leningrad
585  30.53   0.638   +0.767   Kiev comet station
586   0.1423 0.73358 +0.67799 Pic du Midi
587   9.230250.697442+0.714485Sormano
588  11.25   0.715   +0.697   Eremo di Tizzano
589  12.64   0.739   +0.673   Santa Lucia Stroncone
590   7.46   0.678   +0.734   Metzerlen
591   9.6258 0.6099  +0.7898  Resse Observatory 
592   7.01   0.629   +0.774   Solingen 
593  11.17   0.739   +0.671   Monte Argentario
594  13.2033 0.74497 +0.66529 Monte Autore
595  13.5258 0.69693 +0.71475 Farra d'Isonzo
596  12.6183 0.74446 +0.66545 Colleverde di Guidonia
597   9.6630 0.6146  +0.7862  Springe 
598  11.3333 0.71748 +0.69442 Loiano 
599  13.5625 0.7396  +0.6713  Campo Imperatore-CINEOS
600  11.4708 0.71618 +0.69564 TLC Observatory, Bologna
601  13.7275 0.63009 +0.77395 Engelhardt Observatory, Dresden
602  16.3854 0.66764 +0.74203 Urania Observatory, Vienna
603  10.1300 0.58622 +0.80745 Bothkamp
604  13.4777 0.61024 +0.78957 Archenhold Sternwarte, Berlin-Treptow
605   7.1130 0.62142 +0.78086 Marl 
606   9.9956 0.59353 +0.80212 Norderstedt 
607   8.0000 0.6277  +0.7760  Hagen Observatory, Ronkhausen
608 203.7420 0.93623 +0.35156 Haleakala-AMOS
609  12.8533 0.73772 +0.67314 Osservatorio Polino
610  11.3431 0.71577 +0.69604 Pianoro
611   8.6531 0.64877 +0.75848 Starkenburg Sternwarte, Heppenheim
612   7.10   0.625   +0.778   Lenkerbeck 
613   7.0709 0.62504 +0.77800 Heisingen 
614   2.467  0.6621  +0.7469  Soisy-sur-Seine 
615   6.9067 0.71233 +0.70014 St. Veran 
616  16.5883 0.65465 +0.75346 Brno
617   2.5725 0.66496 +0.74437 Arbonne la Foret 
618   5.0077 0.72750 +0.68382 Martigues 
619   2.0912 0.74950 +0.65984 Sabadell
620   2.9517 0.77110 +0.63463 Observatorio Astronomico de Mallorca
621   7.4858 0.62944 +0.77451 Bergisch Gladbach 
622   7.5680 0.68778 +0.72358 Oberwichtrach 
623   5.5643 0.63577 +0.76932 Liege 
624   9.6167 0.64723 +0.75977 Dertingen 
625 203.5683 0.93557 +0.35201 Kihei-AMOS Remote Maui Experimental Site
626   4.9864 0.62847 +0.77524 Geel 
627   5.2146 0.72002 +0.69168 Blauvac 
628   6.8442 0.62477 +0.77820 Mulheim-Ruhr 
629  20.1511 0.69273 +0.71880 JATE Observatory, Szeged
630   7.2367 0.67051 +0.73951 Osenbach 
631  10.02   0.596   +0.800   Hamburg-Georgswerder 
632  11.1739 0.72380 +0.68773 San Polo A Mosciano
633   9.9339 0.71930 +0.69238 Romito 
634   5.1456 0.70182 +0.71007 Crolles 
635   2.9019 0.73605 +0.67467 Pergignan 
636   6.9794 0.62524 +0.77783 Essen 
637  10.0903 0.59326 +0.80232 Hamburg-Himmelsmoor 
638   8.8933 0.61778 +0.78374 Detmold 
639  13.7233 0.62933 +0.77456 Dresden 
640  13.5996 0.6429  +0.7634  Senftenberger Sternwarte
641  20.0272 0.82468 -0.56374 Overberg 
642 236.6850 0.6648  +0.7445  Oak Bay, Victoria 
643 243.2794 0.83507 +0.54868 OCA-Anza Observatory
644 243.1411 0.83633 +0.54688 Palomar Mountain/NEAT
645 254.1796 0.84195 +0.53856 Apache Point-Sloan Digital Sky Survey
646 242.4369 0.82999 +0.55603 Santana Observatory, Rancho Cucamonga 
647 245.9683 0.6337  +0.7712  Stone Finder Observatory, Calgary 
648 249.4131 0.85212 +0.52204 Winer Observatory, Sonoita
649 265.3003 0.78207 +0.62117 Powell Observatory, Louisburg 
650 242.9028 0.83510 +0.54836 Temecula 
651 249.419160.852069+0.522123Grasslands Observatory, Tucson 
652 245.9333 0.6291  +0.7749  Rock Finder Observatory, Calgary 
653 237.8678 0.68091 +0.72996 Torus Observatory, Buckley 
654 242.3191 0.82647 +0.56172 Table Mountain Observatory, Wrightwood-PHMC
655 236.383  0.6656  +0.7438  Sooke 
656 236.3921 0.66580 +0.74367 Victoria 
657 236.6903 0.66437 +0.74491 Climenhaga Observatory, Victoria
658 236.583000.663631+0.745601National Research Council of Canada
659 237.0514 0.66257 +0.74650 Heron Cove Observatory, Orcas 
660 237.7379 0.79038 +0.61059 Leuschner Observatory, Berkeley
661 245.7117 0.63251 +0.77222 Rothney Astrophysical Observatory, Priddis
662 238.3545 0.79619 +0.60335 Lick Observatory, Mount Hamilton
663 248.3136 0.83483 +0.54879 Red Mountain Observatory 
664 239.2775 0.6840  +0.7273  Manastash Ridge Observatory
665 240.9903 0.82215 +0.56781 Wallis Observatory
666 241.1692 0.8270  +0.5604  Moorpark College Observatory
667 240.009210.684483+0.726626Wanapum Dam 
668 240.82   0.821   +0.568   San Emigdio Peak
669 240.82   0.826   +0.563   Ojai
670 240.9558 0.82775 +0.55922 Camarillo 
671 242.0022 0.82719 +0.56052 Stony Ridge
672 241.9436 0.82794 +0.55942 Mount Wilson
673 242.319130.826472+0.561725Table Mountain Observatory, Wrightwood
674 242.39   0.826   +0.563   Ford Observatory, Wrightwood
675 243.1360 0.83634 +0.54686 Palomar Mountain
676 242.3907 0.83553 +0.54762 San Clemente 
677 242.8281 0.82746 +0.56012 Lake Arrowhead 
678 248.2597 0.83352 +0.55083 Fountain Hills 
679 244.5367 0.85792 +0.51292 San Pedro Martir
680 244.78   0.833   +0.554   Los Angeles 
681 245.8858 0.62954 +0.77459 Calgary 
682 247.6381 0.79932 +0.59932 Kanab 
683 248.9182 0.84751 +0.52922 Goodricke-Pigott Observatory, Tucson 
684 247.5100 0.82512 +0.56356 Prescott
685 247.84   0.816   +0.575   Williams, AZ 
686 249.2092 0.84512 +0.53359 U. of Minn. Infrared Obs., Mt. Lemmon
687 248.3473 0.81848 +0.57318 Northern Arizona University, Flagstaff
688 248.4645 0.81938 +0.57193 Lowell Observatory, Anderson Mesa Station
689 248.2601 0.81851 +0.57319 U.S. Naval Observatory, Flagstaff
690 248.3367 0.81832 +0.57344 Lowell Observatory, Flagstaff
691 248.4010 0.84951 +0.52642 Steward Observatory, Kitt Peak-Spacewatch
692 249.0513 0.84679 +0.53036 Steward Observatory, Tucson
693 249.2680 0.84532 +0.53321 Catalina Station, Tucson
694 248.9943 0.84700 +0.53009 Tumamoc Hill, Tucson
695 248.405330.849504+0.526425Kitt Peak
696 249.1154 0.85205 +0.52249 Whipple Observatory, Mt. Hopkins
697 248.3842 0.84956 +0.52629 Kitt Peak, McGraw-Hill
698 249.28   0.844   +0.532   Mt. Bigelow
699 248.463310.819380+0.571930Lowell Observatory-LONEOS
700 250.3817 0.80656 +0.58960 Chinle 
701 249.7989 0.85383 +0.51922 Junk Bond Observatory, Sierra Vista 
702 252.8117 0.8305  +0.5561  Joint Obs. for cometary research, Socorro
703 249.2680 0.84532 +0.53321 Catalina Sky Survey
704 253.340920.831865+0.553542Lincoln Laboratory ETS, New Mexico
705 254.1796 0.84195 +0.53856 Apache Point
706 253.9366 0.78294 +0.62043 Salida 
707 254.56   0.774   +0.633   Chamberlin field station 
708 255.0475 0.77092 +0.63520 Chamberlin Observatory, Denver
709 254.228820.840250+0.541096W & B Observatory, Cloudcroft 
710 254.7336 0.77980 +0.62458 MPO Observatory, Florissant 
711 255.9785 0.86114 +0.50731 McDonald Observatory, Fort Davis
712 255.1189 0.77837 +0.62625 USAF Academy Observatory, Colorado Springs
713 254.9897 0.76865 +0.63793 Thornton 
714 246.8173 0.82444 +0.56439 Bagdad 
715 253.2759 0.84546 +0.53264 Jornada Observatory, Las Cruces 
716 255.2489 0.77753 +0.62731 Palmer Divide Observatory, Colorado Springs
717 256.0481 0.86160 +0.50636 Prude Ranch 
718 247.7125 0.76004 +0.64802 University of Utah, Tooele
719 253.086080.829384+0.557204Etscorn Observatory
720 259.6261 0.90216 +0.43018 Universidad de Monterrey
721 259.7312 0.76271 +0.64476 Lime Creek 
722 264.4192 0.87017 +0.49110 Missouri City 
723 263.3300 0.82134 +0.56861 Cottonwood Observatory, Ada 
724 260.8053 0.94388 +0.33026 National Observatory, Tacubaya
725 261.3453 0.86883 +0.49358 Fair Oaks Ranch 
726 265.6933 0.69024 +0.72120 Brainerd 
727 262.5389 0.81394 +0.57910 Zeno Observatory, Edmond 
728 262.6084 0.88610 +0.46194 Corpus Christi 
729 262.8792 0.64880 +0.75845 Glenlea Astronomical Observatory, Winnipeg
730 262.9156 0.67148 +0.73860 University of North Dakota, Grand Forks
731 272.6711 0.77290 +0.63244 Rose-Hulman Observatory, Terre Haute
732 263.2300 0.95591 +0.29359 Oaxaca 
733 263.3546 0.83802 +0.54387 Allen, Texas 
734 263.9986 0.77943 +0.62449 Farpoint Observatory, Eskridge 
735 264.4064 0.87213 +0.48763 George Observatory, Needville
736 263.3357 0.87006 +0.49132 Houston 
737 275.6633 0.8282  +0.5586  New Bullpen Observatory, Alpharetta 
738 267.6733 0.7788  +0.6252  Observatory of the State University of Missouri
739 265.2440 0.77965 +0.62419 Sunflower Observatory, Olathe 
740 265.3383 0.8511  +0.5233  SFA Observatory, Nacogdoches
741 266.8503 0.71493 +0.69692 Goodsell Observatory, Northfield
742 266.3138 0.74900 +0.66041 Drake University, Des Moines
743 266.7633 0.70857 +0.70328 University of Minnesota, Minneapolis
744 273.8378 0.76884 +0.63735 Doyan Rose Observatory, Indianapolis 
745 267.1751 0.7757  +0.6290  Glasgow, Missouri
746 275.2254 0.72551 +0.68597 Brooks Observatory, Mt. Pleasant
747 268.9292 0.86373 +0.50227 Baton Rouge Observatory
748 268.4680 0.75014 +0.65912 Van Allen Observatory, Iowa City
749 276.1642 0.82795 +0.55902 Oakwood 
750 268.7282 0.71059 +0.70131 Hobbs Observatory, Fall Creek
751 269.2439 0.78038 +0.62324 Lake Saint Louis 
752 275.4647 0.82278 +0.56659 Puckett Observatory, Mountain Town
753 270.5921 0.73161 +0.67950 Washburn Observatory, Madison
754 271.4432 0.73762 +0.67303 Yerkes Observatory, Williams Bay
755 274.6478 0.73353 +0.67743 Optec Observatory 
756 272.3257 0.74361 +0.66641 Dearborn Observatory, Evanston
757 280.0050 0.8096  +0.5851  High Point 
758 279.2379 0.88044 +0.47257 BCC Observatory, Cocoa
759 273.1947 0.80946 +0.58530 Nashville 
760 273.6048 0.77216 +0.63337 Goethe Link Observatory, Brooklyn
761 277.6456 0.88138 +0.47083 Zephyrhills 
762 274.2008 0.70885 +0.70304 Four Winds Observatory, Lake Leelanau
763 280.4658 0.72157 +0.69009 King City 
764 275.1439 0.83264 +0.55205 Puckett Observatory, Stone Mountain
765 275.5775 0.77669 +0.62784 Cincinnati
766 275.5167 0.73600 +0.67477 Michigan State University Obs., East Lansing
767 276.2697 0.74102 +0.66930 Ann Arbor
768 277.08   0.734   +0.675   Dearborn 
769 276.9892 0.76716 +0.63936 McMillin Observatory, Columbus
770 274.0786 0.77573 +0.62900 Crescent Moon Observatory, Columbus 
771 277.57   0.922   +0.389   Boyeros Observatory, Havana
772 284.0865 0.70517 +0.70669 Boltwood Observatory, Stittsville
773 278.4318 0.74966 +0.65966 Warner and Swasey Observatory, Cleveland
774 278.9250 0.74905 +0.66039 Warner and Swasey Nassau Station, Chardon
775 284.6168 0.76029 +0.64743 Sayre Observatory, South Bethlehem
776 284.4669 0.73472 +0.67619 Foggy Bottom, Hamilton
777 280.6017 0.72454 +0.68695 Toronto
778 279.9778 0.76172 +0.64582 Allegheny Observatory, Pittsburgh
779 280.5779 0.72219 +0.68943 David Dunlap Observatory, Richmond Hill
780 281.4778 0.78868 +0.61280 Leander McCormick Observatory, Charlottesville
781 281.5075 1.00045 -0.00405 Quito
782 281.65   0.999   +0.000   Quito, comet astrograph station
783 282.02   0.783   +0.622   Rixeyville 
784 282.2146 0.74140 +0.66895 Stull Observatory, Alfred University
785 285.3542 0.76323 +0.64397 Fitz-Randolph Observatory, Princeton
786 282.9345 0.77906 +0.62487 U.S. Naval Obs., Washington (since 1893)
787 282.9494 0.77934 +0.62451 U.S. Naval Obs., Washington (before 1893)
788 284.3667 0.76953 +0.63650 Mount Cuba Observatory, Wilmington
789 284.5940 0.73188 +0.67922 Litchfield Observatory, Clinton
790 284.2835 0.70343 +0.70840 Dominion Observatory, Ottawa
791 284.5236 0.76713 +0.63937 Flower and Cook Observatory, Philadelphia
792 288.30   0.753   +0.657   U. of Rhode Island, Quonochontaug
793 286.2200 0.73660 +0.67407 Dudley Observatory, Albany (before 1893)
794 286.1100 0.74789 +0.66161 Vassar College Observatory, Poughkeepsie
795 286.0123 0.7589  +0.6491  Rutherford
796 286.45   0.755   +0.654   Stamford
797 287.0751 0.75218 +0.65676 Yale Observatory, New Haven
798 287.0154 0.75093 +0.65822 Yale Observatory, Bethany
799 288.8650 0.73896 +0.67150 Winchester 
800 288.4511 0.96006 -0.28021 Harvard Observatory, Arequipa
801 288.4408 0.73838 +0.67216 Oak Ridge Observatory
802 288.8706 0.73982 +0.67055 Harvard Observatory, Cambridge
803 288.9167 0.74543 +0.66436 Taunton 
804 289.3121 0.83421 -0.54976 Santiago-San Bernardo
805 288.9800 0.83997 -0.54145 Santiago-Cerro El Roble
806 289.4513 0.83584 -0.54738 Santiago-Cerro Calan
807 289.1941 0.86560 -0.49980 Cerro Tololo Observatory, La Serena
808 290.6708 0.85098 -0.52414 El Leoncito
809 289.2704 0.87346 -0.48603 European Southern Observatory, La Silla
810 288.5154 0.73712 +0.67352 Wallace Observatory, Westford
811 289.8952 0.75259 +0.65629 Maria Mitchell Observatory, Nantucket
812 288.42   0.840   -0.542   Vina del Mar 
813 289.3083 0.83533 -0.54805 Santiago-Quinta Normal (1862-1920)
814 288.42   0.746   +0.664   North Scituate 
815 289.3479 0.83539 -0.54799 Santiago-Santa Lucia (1849-1861)
816 285.7583 0.71645 +0.69542 Rand Observatory 
817 288.6104 0.74018 +0.67017 Sudbury 
818 286.4167 0.7040  +0.7079  Gemeaux Observatory, Laval 
819 284.3850 0.69720 +0.71451 Val-des-Bois 
820 295.37   0.931   -0.366   Tarija
821 295.4533 0.85270 -0.52103 Cordoba-Bosque Alegre
822 295.8035 0.85419 -0.51834 Cordoba
823 288.1691 0.73715 +0.67354 Fitchburg 
824 285.7583 0.71645 +0.69542 Lake Clear 
825 288.2595 0.74033 +0.67003 Granville 
826 288.2282 0.69312 +0.71843 Plessissville 
827 287.5393 0.66190 +0.74710 Saint-Felicien 
828 288.9758 0.74656 +0.66310 Assonet 
829 290.6979 0.85102 -0.52411 Complejo Astronomico El Leoncito
830 288.5697 0.73491 +0.67590 Hudson 
831 277.4134 0.87191 +0.48804 Rosemary Hill Observatory, University of Florida
832 283.1850 0.7653  +0.6416  Etters 
833 301.4633 0.82373 -0.56508 Obs. Astronomico de Mercedes, Buenos Aires
834 301.5654 0.82398 -0.56473 Buenos Aires-AAAA
835 288.6428 0.73709 +0.67354 Drum Hill Station, Chelmsford 
836 288.5011 0.74708 +0.66252 Furnace Brook Observatory, Cranston 
837 279.7553 0.89228 +0.44996 Jupiter 
838 275.8628 0.77000 +0.63596 Dayton 
839 302.0678 0.82097 -0.56906 La Plata
840 276.2833 0.73235 +0.67870 Flint 
841 279.442330.796229+0.603220Martin Observatory, Blacksburg
842 282.7678 0.76901 +0.63713 Gettysburg College Observatory
843 273.0648 0.82481 +0.56357 Emerald Lane Observatory, Decatur 
844 303.809820.822499-0.566884Los Molinos
845 283.5058 0.73942 +0.67107 Ford Observatory, Ithaca
846 269.655010.779842+0.623926Principia Astronomical Observatory, Elsah
847 275.9750 0.7078  +0.7041  Lunar Cafe Observatory 
848 237.0219 0.72412 +0.68741 Tenagra Observatory, Cottage Grove 
849 265.1694 0.77927 +0.62467 Everstar Observatory, Olathe 
850 274.0802 0.81810 +0.57333 Cordell-Lorenz Observatory, Sewanee 
851 296.4189 0.71284 +0.69900 Burke-Gaffney Observatory, Halifax
852 269.4050 0.7805  +0.6231  River Moss Observatory, St. Peters 
853 249.1517 0.84365 +0.53544 Biosphere 2 Observatory
854 249.179950.846183+0.531351Sabino Canyon Observatory, Tucson 
855 266.5383 0.7093  +0.7026  Wayside Observatory, Minnetonka 
856 242.5540 0.8300  +0.5560  Riverside 
857 249.3992 0.85213 +0.52204 Iowa Robotic Observatory, Sonoita
858 253.7800 0.8194  +0.5719  Tebbutt Observatory, Edgewood 
859 316.3097 0.94132 -0.33707 Wykrota Observatory-CEAMIG
860 313.0347 0.92108 -0.38842 Valinhos 
861 312.9204 0.92253 -0.38487 Barao Geraldo 
862 138.5262 0.80861 +0.58658 Saku 
863 137.18   0.807   +0.588   Furukawa 
864 130.7533 0.84257 +0.53680 Kumamoto 
865 285.8792 0.74765 +0.66189 Emmy Observatory, New Paltz 
866 283.5100 0.7784  +0.6257  U.S. Naval Academy, Michelson
867 134.1222 0.81671 +0.57522 Saji Observatory
868 135.1359 0.83066 +0.55492 Hidaka Observatory
869 133.4298 0.83480 +0.54870 Tosa 
870 313.17   0.934   -0.359   Campinas
871 134.3925 0.82256 +0.56678 Akou 
872 134.2411 0.82904 +0.55734 Tokushima 
873 133.7708 0.8235  +0.5654  Kurashiki Observatory 
874 314.4208 0.92437 -0.38097 Itajuba
875 139.2353 0.80896 +0.58593 Yorii 
876 139.2467 0.80762 +0.58774 Honjo 
877 139.0828 0.81194 +0.58196 Okutama 
878 136.9142 0.82019 +0.57019 Kagiya 
879 137.3535 0.81970 +0.57099 Tokai 
880 316.7771 0.92169 -0.38664 Rio de Janeiro
881 137.2571 0.81872 +0.57230 Toyota 
882 137.3558 0.81842 +0.57281 JCPM Oi Station
883 138.4215 0.81986 +0.57065 Shizuoka
884 138.0792 0.8187  +0.5724  Kawane 
885 138.4667 0.82049 +0.56975 JCPM Yakiimo Station
886 138.9367 0.81836 +0.57280 Mishima 
887 139.3367 0.80745 +0.58798 Ojima 
888 138.9952 0.81885 +0.57217 Gekko 
889 140.1427 0.80322 +0.59372 Karasuyama 
890 140.2500 0.8108  +0.5834  JCPM Tone Station
891 140.8633 0.78606 +0.61609 JCPM Kimachi Station
892 139.4753 0.80852 +0.58650 YGCO Hoshikawa and Nagano Stations
893 140.8657 0.78626 +0.61583 Sendai Municipal Observatory
894 138.4476 0.81113 +0.58321 Kiyosato 
895 140.7203 0.78573 +0.61658 Hatamae 
896 138.3678 0.81132 +0.58292 Yatsugatake South Base Observatory
897 139.4929 0.80797 +0.58725 YGCO Chiyoda Station
898 138.1883 0.82107 +0.56899 Fujieda 
899 142.5500 0.7224  +0.6891  Toma 
900 135.9929 0.81961 +0.57104 Moriyama 
901 137.0877 0.81664 +0.57525 Tajimi
902 132.2208 0.82775 +0.55922 Ootake
903 135.1769 0.81738 +0.57418 Fukuchiyama and Kannabe
904 135.12   0.824   +0.565   Go-Chome and Kobe-Suma 
905 135.9246 0.83368 +0.55040 Nachi-Katsuura Observatory
906 145.667  0.8113  -0.5837  Cobram 
907 144.9758 0.79082 -0.61001 Melbourne
908 137.2467 0.80352 +0.59330 Toyama 
909 237.8717 0.6711  +0.7389  Snohomish Hilltop Observatory 
910   6.9267 0.72368 +0.68811 Caussols-ODAS
911 282.9233 0.7429  +0.6672  Collins Observatory, Corning Community College
912 288.2342 0.74769 +0.66186 Carbuncle Hill Observatory, Greene 
913 303.8161 0.82093 -0.56912 Observatorio Kappa Crucis, Montevideo
914 288.0108 0.73809 +0.67254 Underwood Observatory, Hubbardston 
915 261.8789 0.86861 +0.49393 River Oaks Observatory, New Braunfels 
916 272.6836 0.77287 +0.63248 Oakley Observatory, Terre Haute
917 237.5522 0.68140 +0.72948 Pacific Lutheran University Keck Observatory
918 257.8694 0.72071 +0.69110 Badlands Observatory, Quinn 
919 248.3183 0.8419  +0.5379  Desert Beaver Observatory 
920 282.3353 0.73161 +0.67947 RIT Observatory, Rochester
921 254.4725 0.83988 +0.54159 SW Institute for Space Research, Cloudcroft
922 272.8333 0.82335 +0.56569 Timberland Observatory, Decatur 
923 284.6300 0.76655 +0.64006 The Bradstreet Observatory, St. Davids
924 287.6769 0.68988 +0.72150 Observatoire du Cegep de Trois-Rivieres
925 249.8589 0.85450 +0.51811 Palominas Observatory 
926 249.1209 0.85394 +0.51902 Tenagra II Observatory 
927 270.5619 0.73509 +0.67593 Madison-YRS 
928 286.6761 0.75688 +0.65136 Moonedge Observatory, Northport 
929 268.7758 0.86319 +0.50319 Port Allen 
930 210.4119 0.95374 -0.29967 Tahiti 
931 210.3842 0.95330 -0.30100 Punaauia 
932 286.5739 0.74977 +0.65950 John J. McCarthy Obs., New Milford 
933 249.7342 0.85383 +0.51924 Rockland Observatory, Sierra Vista 
934 242.9572 0.83985 +0.54108 Poway Valley 
935 282.3394 0.77977 +0.62400 Wyrick Observatory, Haymarket 
936 263.3792 0.77614 +0.62852 Ibis Observatory, Manhaatan 
937 358.6900 0.58065 +0.81143 Bradbury Observatory, Stockton-on-Tees 
938 351.6162 0.77243 +0.63299 Linhaceira 
939 359.6033 0.76982 +0.63619 Observatorio Rodeno 
940 358.9611 0.63199 +0.77238 Waterlooville 
941 359.6139 0.76988 +0.63608 Observatorio Pla D'Arguines 
942 359.3636 0.60413 +0.79423 Grantham 
943 355.8664 0.63881 +0.76679 Peverell 
944 354.0828 0.79661 +0.60248 Observatorio Geminis, Dos Hermanas 
945 354.3986 0.72671 +0.68474 Observatorio Monte Deva 
946   0.7931 0.75662 +0.65170 Ametlla de Mar 
947   2.1244 0.65268 +0.75511 Saint-Sulpice 
948   0.2189 0.61048 +0.78937 Pymoor 
949 359.8169 0.67454 +0.73577 Durtal 
950 342.1176 0.87764 +0.47847 La Palma
951 358.2983 0.62194 +0.78046 Highworth 
952 359.7583 0.7787  +0.6253  Marxuquera
953   2.1339 0.74602 +0.66393 Montjoia
954 343.5033 0.8815  +0.4713  Teide Observatory
955 350.6739 0.78146 +0.62188 Sassoeiros 
956 356.1908 0.76224 +0.64530 Observatorio Pozuelo
957 359.3506 0.71047 +0.70137 Merignac 
958 358.9717 0.72421 +0.68727 Observatoire de Dax
959   1.4653 0.72596 +0.68548 Ramonville Saint Agne 
960   0.6108 0.63016 +0.77387 Rolvenden 
961 356.8206 0.56112 +0.82498 City Observatory, Edinburgh
962 359.8188 0.77845 +0.62561 Gandia 
963 359.7333 0.6084  +0.7909  Werrington 
964 358.8433 0.62471 +0.77826 Southend Bradfield 
965 351.4008 0.79761 +0.60118 Observacao Astronomica no Algarve, Portimao
966 357.2058 0.60960 +0.79009 Church Stretton 
967 358.9778 0.61508 +0.78585 Greens Norton 
968   0.4250 0.6158  +0.7853  Haverhill
969 359.8454 0.6235  +0.7792  London-Regents Park 
970   0.4954 0.62045 +0.78162 Chelmsford 
971 350.8140 0.78134 +0.62204 Lisbon
972 357.5833 0.54359 +0.83656 Dun Echt
973 359.67   0.622   +0.779   Harrow
974   8.9220 0.71542 +0.69637 Genoa 
975 359.6333 0.77292 +0.63239 Valencia
976 358.48   0.612   +0.788   Leamington Spa 
977 351.5483 0.58660 +0.80717 Markree
978 357.245410.588685+0.805673Conder Brow 
979 358.6697 0.62896 +0.77485 South Wonston 
980 357.2200 0.58864 +0.80570 Lancaster 
981 353.3522 0.58409 +0.80898 Armagh
982 353.6621 0.59771 +0.79904 Dunsink Observatory, Dublin
983 353.7946 0.80521 +0.59101 San Fernando
984 357.26   0.631   +0.774   Eastfield 
985 357.53   0.607   +0.790   Telford 
986 358.75   0.624   +0.779   Ascot 
987 355.37   0.586   +0.807   Archallagan Observatory 
988 355.7060 0.56225 +0.82421 Glasgow
989 357.69   0.600   +0.797   Wilfred Hall Observatory, Preston
990 356.3121 0.76260 +0.64487 Madrid
991 356.9278 0.59750 +0.79919 Liverpool (since 1867)
992 356.9995 0.5973  +0.7993  Liverpool (before 1867)
993 357.50   0.631   +0.774   Woolston Observatory 
994 359.39   0.629   +0.776   Godalming 
995 358.4177 0.57819 +0.81319 Durham
996 358.7483 0.62025 +0.78179 Oxford
997 359.15   0.619   +0.783   Hartwell
998 359.7593 0.62226 +0.78020 London-Mill Hill
999 359.4725 0.71033 +0.70153 Bordeaux-Floirac
A00   0.3770 0.62475 +0.77821 Clark Observatory, Gravesend 
A01   0.7441 0.74414 +0.66596 Masia Cal Maciarol Modul 1 
A02   0.7441 0.74414 +0.66596 Masia Cal Maciarol Modul 8 
A03   1.4000 0.7541  +0.6546  Torredembarra 
A04   1.7181 0.72206 +0.68956 Saint-Caprais 
A05   1.8175 0.72721 +0.68417 Belesta 
A06   2.4417 0.74922 +0.66012 Mataro 
A07   2.7444 0.66070 +0.74815 Gretz-Armainvilliers
A08   2.8847 0.72735 +0.68406 Malibert 
A09   1.1803 0.65037 +0.75711 Quincampoix 
A10   1.9281 0.75278 +0.65613 Observatori Astronomic de Corbera 
A11   2.4718 0.63222 +0.77219 Wormhout 
A12   8.747680.703404+0.708434Stazione Astronomica di Sozzago 
A13   7.1394 0.68632 +0.72501 Observatoire Naef, Marly 
A14   5.1864 0.72028 +0.69143 Les Engarouines Observatory 
A15   6.7972 0.61903 +0.78275 Josef Bresser Sternwarte, Borken 
A16   7.1922 0.68622 +0.72511 Tentlingen 
A17   8.6819 0.65013 +0.75732 Guidestar Observatory, Weinheim
A18   7.1761 0.62342 +0.77928 Herne 
A19   7.0744 0.63164 +0.77267 Koln 
A20   7.5167 0.6052  +0.7934  Sogel 
A21   8.0581 0.63667 +0.76862 Irmtraut 
A22   8.6531 0.64877 +0.75848 Starkenburg Sternwarte-SOHAS
A23   8.6677 0.65027 +0.75719 Weinheim 
A24   8.9481 0.69995 +0.71185 New Millennium Observatory, Mozzate 
A25   9.1925 0.70104 +0.71077 Nova Milanese 
A26   8.6531 0.64580 +0.76097 Darmstadt 
A27  10.3236 0.61823 +0.78341 Eridanus Observatory, Langelsheim 
A28  10.3342 0.67398 +0.73642 Kempten
A29  10.6733 0.72369 +0.68782 Santa Maria a Monte 
A30  11.223080.700397+0.711555Crespadoro 
A31  11.4186 0.70024 +0.71155 Corcaroli Observatory 
A32  10.5517 0.58423 +0.80887 Panker 
